generation,genome,fitness
45,1.38225,2.03664
45,1.38463,2.03548
45,1.38463,2.03548
45,1.38463,2.03548
45,1.38463,2.03548
45,0.645842,-0.3324
45,1.38225,2.03664
45,1.38225,2.03664
45,1.89114,-1.16003
45,1.38463,2.03548
45,1.54081,0.504338
45,1.38463,2.03548
45,1.38463,2.03548
45,1.0471,-0.500086
45,1.82583,-1.79255
45,1.38463,2.03548
45,1.38463,2.03548
45,1.38463,2.03548
45,1.38463,2.03548
45,1.38225,2.03664
45,1.38225,2.03664
46,1.38225,2.03664
46,0.787541,0.294254
46,1.38225,2.03664
46,0.65977,-0.241293
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38463,2.03548
46,1.38225,2.03664
46,0.697946,-0.00552496
46,1.38463,2.03548
46,0.403204,-0.314196
46,1.20597,0.639515
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38225,2.03664
46,2.16436,0.380199
46,1.12076,-0.202041
46,1.34122,1.94551
46,2.0062,0.0885786
46,1.38463,2.03548
46,1.38463,2.03548
46,1.38225,2.03664
46,1.52589,0.745135
46,1.38225,2.03664
46,1.38463,2.03548
46,1.38225,2.03664
46,1.38225,2.03664
46,2.36496,-0.284117
46,1.38463,2.03548
46,1.61611,-0.75156
46,1.38463,2.03548
46,1.67541,-1.55606
46,2.34206,-0.296179
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38225,2.03664
46,2.13374,0.473078
46,1.38463,2.03548
46,1.38225,2.03664
46,1.38225,2.03664
46,1.38463,2.03548
46,0.884335,0.066982
46,1.38463,2.03548
46,0.091596,0.501834
46,1.38463,2.03548
46,1.38225,2.03664
46,1.61617,-0.752514
47,2.18856,0.275655
47,1.73062,-1.97329
47,0.812377,0.28767
47,1.38225,2.03664
47,0.852433,0.19628
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38463,2.03548
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.20597,0.639515
47,1.38463,2.03548
47,1.38225,2.03664
47,1.38225,2.03664
47,0.697946,-0.00552496
47,0.87981,0.0875855
47,1.38463,2.03548
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.80187,-1.93841
47,0.800757,0.295836
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38463,2.03548
47,1.38225,2.03664
47,0.937676,-0.20053
47,1.38225,2.03664
47,0.908652,-0.0519852
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38463,2.03548
47,1.38463,2.03548
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,1.38225,2.03664
47,0.932309,-0.173348
47,1.38225,2.03664
47,0.901612,-0.016449
48,1.38225,2.03664
48,1.38225,2.03664
48,0.827066,0.26502
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.67723,-1.57558
48,1.38225,2.03664
48,0.758477,0.249666
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,0.444746,-0.635417
48,1.09465,-0.361538
48,0.68382,-0.0887286
48,1.89907,-1.06878
48,1.38225,2.03664
48,1.38463,2.03548
48,2.28129,-0.168234
48,1.38225,2.03664
48,1.72784,-1.96142
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,2.12804,0.484074
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,2.11568,0.50002
48,1.38225,2.03664
48,0.714446,0.0824223
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
48,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.66578,-1.44681
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.91286,-0.907435
49,1.38744,2.03317
49,1.38225,2.03664
49,3.08945,0.0886737
49,0.512823,-0.866481
49,1.35936,2.01108
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,2.30298,-0.238115
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,0.816696,0.282409
49,0.569136,-0.762171
49,1.38225,2.03664
49,0.908093,-0.049141
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,1.38225,2.03664
49,0.597119,-0.630933
49,1.38225,2.03664
49,2.37792,-0.261729
49,1.38225,2.03664
49,1.97424,-0.21077
49,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.17271,0.266798
50,1.38225,2.03664
50,0.78812,0.294569
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.81525,-1.86416
50,0.667647,-0.190296
50,1.54401,0.451391
50,0.766793,0.268134
50,1.38225,2.03664
50,0.875996,0.104453
50,1.38225,2.03664
50,1.38225,2.03664
50,1.49594,1.18917
50,1.38225,2.03664
50,1.38225,2.03664
50,0.699197,0.00152626
50,2.10445,0.504532
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,0.431729,-0.547381
50,1.46352,1.58449
50,1.38225,2.03664
50,1.23581,0.990571
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
50,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,0.742795,0.202898
51,1.34242,1.951
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,0.434293,-0.565717
51,1.38225,2.03664
51,1.38225,2.03664
51,1.4265,1.89427
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,2.07387,0.464247
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,0.842516,0.227312
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,2.25631,-0.062604
51,1.38225,2.03664
51,1.61402,-0.718459
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.38225,2.03664
51,1.08764,-0.394426
51,1.38225,2.03664
52,1.38225,2.03664
52,2.07387,0.464247
52,1.38225,2.03664
52,1.80175,-1.939
52,1.38225,2.03664
52,1.62135,-0.833341
52,1.38225,2.03664
52,2.23731,0.0298699
52,1.38225,2.03664
52,1.38225,2.03664
52,0.786309,0.29351
52,1.38225,2.03664
52,1.38225,2.03664
52,1.93944,-0.595058
52,0.655744,-0.267568
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,2.23759,0.0284253
52,1.38225,2.03664
52,1.94759,-0.501417
52,2.21612,0.138314
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,1.38225,2.03664
52,2.32543,-0.283125
52,1.38225,2.03664
53,2.08444,0.487196
53,1.94206,-0.564824
53,1.38225,2.03664
53,1.48726,1.30486
53,1.8143,-1.87005
53,0.786309,0.29351
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.06598,-0.468704
53,1.91459,-0.88697
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.23703,1.00482
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,0.388966,-0.180954
53,0.67123,-0.167358
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.07908,-0.428716
53,1.38225,2.03664
53,1.20623,0.642507
53,0.98902,-0.422111
53,0.750505,0.227795
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,0.581168,-0.710906
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
53,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,0.703929,0.0276514
54,1.38225,2.03664
54,1.38225,2.03664
54,0.543907,-0.839011
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,0.934154,-0.18273
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,2.30217,-0.235945
54,0.981923,-0.397692
54,1.38225,2.03664
54,1.38225,2.03664
54,0.957109,-0.29466
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,2.227,0.0823818
54,0.900965,-0.0132138
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.71733,-1.90754
54,1.38225,2.03664
54,2.26306,-0.0933045
54,1.38225,2.03664
54,1.38225,2.03664
54,1.38225,2.03664
54,1.07908,-0.428716
54,1.48726,1.30486
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,0.607703,-0.571629
55,1.99491,-0.00965814
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,2.28063,-0.165751
55,1.38225,2.03664
55,1.38225,2.03664
55,2.14152,0.45462
55,1.38225,2.03664
55,0.73958,0.191462
55,1.38225,2.03664
55,0.733583,0.168531
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.56882,0.0335231
55,1.36633,2.0258
55,1.38225,2.03664
55,2.21215,0.158731
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,0.571626,-0.752269
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.38225,2.03664
55,1.70956,-1.85862
55,1.38225,2.03664
55,0.417881,-0.440517
55,1.86285,-1.46641
55,2.35076,-0.295743
56,1.38225,2.03664
56,1.38225,2.03664
56,0.892683,0.0274901
56,1.98016,-0.150685
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.29134,1.58893
56,1.93039,-0.700744
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,2.04613,0.357414
56,1.38225,2.03664
56,2.35384,-0.294371
56,1.35365,1.9946
56,1.01951,-0.493144
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.06486,-0.471437
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,1.38225,2.03664
56,0.944328,-0.233651
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,0.440753,-0.609768
57,1.38225,2.03664
57,1.38225,2.03664
57,1.31901,1.8157
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.21292,0.720911
57,1.38225,2.03664
57,1.17569,0.298505
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.18933,0.448522
57,0.518195,-0.867494
57,1.53434,0.609958
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.83295,-1.7384
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.92839,-0.724197
57,1.38225,2.03664
57,0.492859,-0.84064
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.09434,-0.363089
57,1.38225,2.03664
57,0.494711,-0.844516
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
57,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,0.973343,-0.3649
58,2.35404,-0.294262
58,2.07258,0.460797
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.09038,-0.382052
58,2.00975,0.117637
58,1.38225,2.03664
58,1.38225,2.03664
58,1.64812,-1.2227
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,2.38216,-0.252003
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.43208,1.85825
58,0.510048,-0.864981
58,1.38225,2.03664
58,1.42599,1.89735
58,1.38225,2.03664
58,1.2824,1.50303
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.7964,-1.96312
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,1.38225,2.03664
58,2.33124,-0.289723
59,1.38225,2.03664
59,2.11943,0.496362
59,1.38225,2.03664
59,1.38225,2.03664
59,1.80475,-1.92404
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,2.11061,0.503276
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.91608,-0.869444
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.35893,2.00997
59,1.38225,2.03664
59,1.38225,2.03664
59,0.816372,0.282845
59,2.05882,0.414714
59,1.38225,2.03664
59,1.87458,-1.34376
59,0.806022,0.29323
59,2.0618,0.426111
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,0.542709,-0.841514
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.73576,-1.99257
59,1.38225,2.03664
59,0.508027,-0.863466
59,1.71574,-1.89818
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.19964,0.56603
59,1.86381,-1.45664
59,1.38225,2.03664
59,1.38225,2.03664
59,1.38225,2.03664
59,0.504045,-0.859437
60,1.38225,2.03664
60,1.38225,2.03664
60,1.5102,0.985457
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.12747,-0.152067
60,0.265963,1.00556
60,1.10459,-0.307574
60,1.38225,2.03664
60,1.38225,2.03664
60,0.998758,-0.451139
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,0.621665,-0.487562
60,1.38225,2.03664
60,1.02147,-0.495563
60,2.00792,0.102751
60,1.38225,2.03664
60,1.38225,2.03664
60,1.34436,1.95961
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.89001,-1.17281
60,1.38225,2.03664
60,1.24536,1.10156
60,1.38225,2.03664
60,1.38225,2.03664
60,0.782473,0.290537
60,1.38225,2.03664
60,1.38225,2.03664
60,1.44261,1.77975
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,0.979148,-0.387458
60,1.45102,1.70738
60,1.38225,2.03664
60,0.872357,0.120084
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
60,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.72341,-1.94048
61,1.38225,2.03664
61,1.38225,2.03664
61,0.667873,-0.188843
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.18897,0.444429
61,1.38225,2.03664
61,1.57781,-0.119131
61,1.38225,2.03664
61,1.38225,2.03664
61,0.800244,0.295992
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,0.524842,-0.865339
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
61,1.22743,0.892077
61,1.38225,2.03664
61,1.35619,2.00243
61,2.1617,0.390247
61,0.902667,-0.0217293
61,0.787637,0.294308
61,1.38225,2.03664
61,1.93096,-0.694008
61,1.38225,2.03664
61,1.38225,2.03664
61,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,2.26107,-0.0844019
62,1.38225,2.03664
62,0.548622,-0.828106
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,2.22091,0.113696
62,1.56673,0.0691642
62,1.38225,2.03664
62,1.38225,2.03664
62,1.32082,1.82818
62,1.38225,2.03664
62,2.25707,-0.0661186
62,1.38225,2.03664
62,1.38225,2.03664
62,1.79825,-1.95513
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.261,1.27827
62,0.609038,-0.56385
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.95663,-0.399655
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.62205,-0.844242
62,1.38225,2.03664
62,2.16845,0.364102
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
62,1.38225,2.03664
63,0.735872,0.177524
63,1.38225,2.03664
63,1.38225,2.03664
63,0.436408,-0.58048
63,2.25954,-0.0774608
63,1.19846,0.552442
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,0.519656,-0.867341
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.34212,1.94965
63,0.594234,-0.646299
63,1.38225,2.03664
63,1.38225,2.03664
63,1.97927,-0.159576
63,0.665299,-0.20542
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.02674,-0.500684
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,1.38225,2.03664
63,2.26107,-0.0844019
63,1.38225,2.03664
63,1.38225,2.03664
63,0.923045,-0.125853
63,1.38225,2.03664
63,1.23946,1.03323
63,0.477214,-0.79578
63,1.38225,2.03664
64,1.20905,0.675504
64,1.38225,2.03664
64,2.1697,0.359013
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.24984,1.15301
64,2.20037,0.218286
64,0.866179,0.145496
64,1.38225,2.03664
64,2.22906,0.071812
64,1.38225,2.03664
64,1.85785,-1.51624
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,0.790392,0.295585
64,1.38225,2.03664
64,1.86419,-1.4527
64,1.38225,2.03664
64,1.90005,-1.05743
64,0.931765,-0.170575
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.39244,2.0265
64,1.38225,2.03664
64,1.0488,-0.498507
64,1.38225,2.03664
64,1.62609,-0.90602
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,1.38225,2.03664
64,0.912236,-0.0702811
64,1.05987,-0.482215
64,1.38225,2.03664
64,1.38225,2.03664
65,0.51995,-0.867288
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.53367,0.620756
65,2.37969,-0.257817
65,1.21152,0.70448
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,0.88911,0.0446066
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,0.790392,0.295585
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,2.1697,0.359013
65,0.672154,-0.161482
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.68411,-1.64606
65,1.38225,2.03664
65,1.38225,2.03664
65,1.38225,2.03664
65,1.37343,2.03461
65,1.38225,2.03664
65,1.93888,-0.601644
65,1.38225,2.03664
65,1.38225,2.03664
65,1.47521,1.45395
65,1.38225,2.03664
65,2.29762,-0.223062
66,-0.0133683,-1.24005
66,1.38225,2.03664
66,2.34118,-0.295944
66,1.34364,1.95646
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,0.55449,-0.812234
66,1.38225,2.03664
66,0.919359,-0.106875
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,0.864116,0.153645
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,2.15179,0.42464
66,1.37343,2.03461
66,1.38225,2.03664
66,1.38225,2.03664
66,1.78338,-2.00809
66,1.33694,1.92458
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.41683,1.94715
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,0.975918,-0.375094
66,1.97903,-0.161952
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.38225,2.03664
66,1.39114,2.02855
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.64788,-1.21949
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,0.638074,-0.383046
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.56528,0.0937384
67,1.38225,2.03664
67,1.38225,2.03664
67,1.03822,-0.504442
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.95216,-0.449613
67,1.38225,2.03664
67,0.565627,-0.77546
67,0.913213,-0.0752852
67,1.38225,2.03664
67,1.38225,2.03664
67,1.61991,-0.81101
67,1.5734,-0.0442937
67,1.38225,2.03664
67,2.07393,0.464418
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,1.38225,2.03664
67,0.398989,-0.275744
67,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.67015,-1.49757
68,0.641762,-0.359054
68,1.38225,2.03664
68,1.38225,2.03664
68,0.678887,-0.119124
68,1.38225,2.03664
68,0.450233,-0.668635
68,1.38225,2.03664
68,2.31906,-0.27343
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
68,1.2134,0.72658
68,1.45617,1.65889
68,1.28556,1.53395
68,1.74499,-2.01847
68,1.01564,-0.487536
68,1.38225,2.03664
68,1.38225,2.03664
68,1.38225,2.03664
